2016-12-16 22:26:15,500 [MainThread:6772] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-16 23:03:03,236 [Thread-16:1672] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_admin_log`.`id`, `django_admin_log`.`action_time`, `django_admin_log`.`user_id`, `django_admin_log`.`content_type_id`, `django_admin_log`.`object_id`, `django_admin_log`.`object_repr`, `django_admin_log`.`action_flag`, `django_admin_log`.`change_message`, `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_admin_log` INNER JOIN `blog_user` ON ( `django_admin_log`.`user_id` = `blog_user`.`id` ) LEFT OUTER JOIN `django_content_type` ON ( `django_admin_log`.`content_type_id` = `django_content_type`.`id` ) WHERE `django_admin_log`.`user_id` = 1 ORDER BY `django_admin_log`.`action_time` DESC LIMIT 10; args=(1,)
2016-12-16 23:03:05,299 [Thread-18:8464] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-16 23:03:05,309 [Thread-18:8464] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-16 23:03:05,311 [Thread-18:8464] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '48lxfy6nduj5b17oy14ufjg2846q3une' AND `django_session`.`expire_date` > '2016-12-16 15:03:05.292000'); args=('48lxfy6nduj5b17oy14ufjg2846q3une', u'2016-12-16 15:03:05.292000')
2016-12-16 23:03:05,315 [Thread-18:8464] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-16 23:03:05,338 [Thread-18:8464] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'group' AND `django_content_type`.`app_label` = 'auth'); args=('group', 'auth')
2016-12-16 23:03:05,394 [Thread-18:8464] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `auth_permission`.`id`, `auth_permission`.`name`, `auth_permission`.`content_type_id`, `auth_permission`.`codename`, `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=()
2016-12-16 23:03:05,459 [Thread-19:1028] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-16 23:03:05,469 [Thread-19:1028] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-16 23:03:05,470 [Thread-19:1028] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '48lxfy6nduj5b17oy14ufjg2846q3une' AND `django_session`.`expire_date` > '2016-12-16 15:03:05.453000'); args=('48lxfy6nduj5b17oy14ufjg2846q3une', u'2016-12-16 15:03:05.453000')
2016-12-16 23:03:05,473 [Thread-19:1028] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-16 23:03:16,500 [Thread-21:724] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-16 23:03:16,505 [Thread-21:724] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-16 23:03:16,505 [Thread-21:724] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '48lxfy6nduj5b17oy14ufjg2846q3une' AND `django_session`.`expire_date` > '2016-12-16 15:03:16.495000'); args=('48lxfy6nduj5b17oy14ufjg2846q3une', u'2016-12-16 15:03:16.495000')
2016-12-16 23:03:16,507 [Thread-21:724] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-16 23:03:16,513 [Thread-21:724] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_permission`.`id`, `auth_permission`.`name`, `auth_permission`.`content_type_id`, `auth_permission`.`codename`, `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`id` IN (1) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(1,)
2016-12-16 23:03:16,539 [Thread-21:724] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_permission`.`id`, `auth_permission`.`name`, `auth_permission`.`content_type_id`, `auth_permission`.`codename`, `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=()
2016-12-16 23:03:16,573 [Thread-22:4284] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-16 23:03:16,579 [Thread-22:4284] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-16 23:03:16,581 [Thread-22:4284] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '48lxfy6nduj5b17oy14ufjg2846q3une' AND `django_session`.`expire_date` > '2016-12-16 15:03:16.567000'); args=('48lxfy6nduj5b17oy14ufjg2846q3une', u'2016-12-16 15:03:16.567000')
2016-12-16 23:03:16,584 [Thread-22:4284] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-16 23:03:35,280 [Thread-24:5812] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-16 23:03:35,289 [Thread-24:5812] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-16 23:03:35,292 [Thread-24:5812] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '48lxfy6nduj5b17oy14ufjg2846q3une' AND `django_session`.`expire_date` > '2016-12-16 15:03:35.275000'); args=('48lxfy6nduj5b17oy14ufjg2846q3une', u'2016-12-16 15:03:35.275000')
2016-12-16 23:03:35,293 [Thread-24:5812] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-16 23:04:43,239 [Thread-26:160] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-16 23:04:43,243 [Thread-26:160] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-16 23:04:43,244 [Thread-26:160] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '48lxfy6nduj5b17oy14ufjg2846q3une' AND `django_session`.`expire_date` > '2016-12-16 15:04:43.232000'); args=('48lxfy6nduj5b17oy14ufjg2846q3une', u'2016-12-16 15:04:43.232000')
2016-12-16 23:04:43,246 [Thread-26:160] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-16 23:04:43,247 [Thread-26:160] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE `django_session`.`session_key` = '48lxfy6nduj5b17oy14ufjg2846q3une'; args=('48lxfy6nduj5b17oy14ufjg2846q3une',)
2016-12-16 23:04:43,249 [Thread-26:160] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) DELETE FROM `django_session` WHERE `django_session`.`session_key` IN ('48lxfy6nduj5b17oy14ufjg2846q3une'); args=(u'48lxfy6nduj5b17oy14ufjg2846q3une',)
2016-12-16 23:06:43,740 [Dummy-1:5148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-16 23:06:43,811 [Dummy-1:5148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-16 23:06:43,816 [Dummy-1:5148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.004) SHOW FULL TABLES; args=None
2016-12-16 23:06:43,832 [Dummy-1:5148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2016-12-17 12:41:18,566 [Dummy-1:3108] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:41:18,691 [Dummy-1:3108] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:41:18,691 [Dummy-1:3108] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SHOW FULL TABLES; args=None
2016-12-17 12:41:18,707 [Dummy-1:3108] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2016-12-17 12:41:32,950 [Thread-43:2032] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:41:32,953 [Thread-43:2032] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:41:33,019 [Thread-43:2032] [django.db.backends:89] [utils:execute] [DEBUG]- (0.065) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`username` = 'admin'; args=(u'admin',)
2016-12-17 12:41:33,052 [Thread-43:2032] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn' LIMIT 1; args=(u'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn',)
2016-12-17 12:41:33,055 [Thread-43:2032] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) INSERT INTO `django_session` (`session_key`, `session_data`, `expire_date`) VALUES ('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', 'MDZkMTFkZmE4YWM2MjAxMTdmMDU1NDdjNGQxNGE5YTExYzNhZjJlOTp7fQ==', '2016-12-31 04:41:33.054000'); args=(u'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'MDZkMTFkZmE4YWM2MjAxMTdmMDU1NDdjNGQxNGE5YTExYzNhZjJlOTp7fQ==', u'2016-12-31 04:41:33.054000')
2016-12-17 12:41:33,079 [Thread-43:2032] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE `django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn'; args=(u'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn',)
2016-12-17 12:41:33,085 [Thread-43:2032] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) DELETE FROM `django_session` WHERE `django_session`.`session_key` IN ('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn'); args=(u'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn',)
2016-12-17 12:41:33,157 [Thread-43:2032] [django.db.backends:89] [utils:execute] [DEBUG]- (0.027) UPDATE `blog_user` SET `last_login` = '2016-12-17 04:41:33.128000' WHERE `blog_user`.`id` = 1; args=(u'2016-12-17 04:41:33.128000', 1)
2016-12-17 12:41:33,193 [Thread-43:2032] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) UPDATE `django_session` SET `session_data` = 'YWViZGQ5Mjc4YjllM2MxMjNhMmQ4NjMxMzFjM2FjY2ZhZjU2ZDQwNTp7Il9hdXRoX3VzZXJfaGFzaCI6IjZhZWU2NjFkNWVlOWVkNWE1MzRmZTg2NjM0MzA1NDQ1NTJkMWJhOGQiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaWQiOiIxIn0=', `expire_date` = '2016-12-31 04:41:33.189000' WHERE `django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn'; args=(u'YWViZGQ5Mjc4YjllM2MxMjNhMmQ4NjMxMzFjM2FjY2ZhZjU2ZDQwNTp7Il9hdXRoX3VzZXJfaGFzaCI6IjZhZWU2NjFkNWVlOWVkNWE1MzRmZTg2NjM0MzA1NDQ1NTJkMWJhOGQiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaWQiOiIxIn0=', u'2016-12-31 04:41:33.189000', u'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn')
2016-12-17 12:41:33,194 [Thread-43:2032] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) INSERT INTO `django_session` (`session_key`, `session_data`, `expire_date`) VALUES ('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', 'YWViZGQ5Mjc4YjllM2MxMjNhMmQ4NjMxMzFjM2FjY2ZhZjU2ZDQwNTp7Il9hdXRoX3VzZXJfaGFzaCI6IjZhZWU2NjFkNWVlOWVkNWE1MzRmZTg2NjM0MzA1NDQ1NTJkMWJhOGQiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaWQiOiIxIn0=', '2016-12-31 04:41:33.189000'); args=(u'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'YWViZGQ5Mjc4YjllM2MxMjNhMmQ4NjMxMzFjM2FjY2ZhZjU2ZDQwNTp7Il9hdXRoX3VzZXJfaGFzaCI6IjZhZWU2NjFkNWVlOWVkNWE1MzRmZTg2NjM0MzA1NDQ1NTJkMWJhOGQiLCJfYXV0aF91c2VyX2JhY2tlbmQiOiJkamFuZ28uY29udHJpYi5hdXRoLmJhY2tlbmRzLk1vZGVsQmFja2VuZCIsIl9hdXRoX3VzZXJfaWQiOiIxIn0=', u'2016-12-31 04:41:33.189000')
2016-12-17 12:41:33,236 [Thread-44:4592] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:41:33,243 [Thread-44:4592] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:41:33,246 [Thread-44:4592] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn' AND `django_session`.`expire_date` > '2016-12-17 04:41:33.229000'); args=('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'2016-12-17 04:41:33.229000')
2016-12-17 12:41:33,249 [Thread-44:4592] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-17 12:41:33,302 [Thread-44:4592] [django.db.backends:89] [utils:execute] [DEBUG]- (0.006) SELECT `django_admin_log`.`id`, `django_admin_log`.`action_time`, `django_admin_log`.`user_id`, `django_admin_log`.`content_type_id`, `django_admin_log`.`object_id`, `django_admin_log`.`object_repr`, `django_admin_log`.`action_flag`, `django_admin_log`.`change_message`, `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_admin_log` INNER JOIN `blog_user` ON ( `django_admin_log`.`user_id` = `blog_user`.`id` ) LEFT OUTER JOIN `django_content_type` ON ( `django_admin_log`.`content_type_id` = `django_content_type`.`id` ) WHERE `django_admin_log`.`user_id` = 1 ORDER BY `django_admin_log`.`action_time` DESC LIMIT 10; args=(1,)
2016-12-17 12:41:40,944 [Thread-50:1164] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:41:40,948 [Thread-50:1164] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-12-17 12:41:40,948 [Thread-50:1164] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'nup5t5uhmmm7j458rnr7ew7wuqsmmcnn' AND `django_session`.`expire_date` > '2016-12-17 04:41:40.938000'); args=('nup5t5uhmmm7j458rnr7ew7wuqsmmcnn', u'2016-12-17 04:41:40.938000')
2016-12-17 12:41:40,950 [Thread-50:1164] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`id`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-12-17 12:41:40,959 [Thread-50:1164] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'article' AND `django_content_type`.`app_label` = 'blog'); args=('article', 'blog')
2016-12-17 12:41:40,990 [Thread-50:1164] [django.db.backends:89] [utils:execute] [DEBUG]- (0.003) SELECT `blog_catagory`.`id`, `blog_catagory`.`name`, `blog_catagory`.`index` FROM `blog_catagory`; args=()
